labels,text
2, this will afford us the opportunity to understand a critical part of our past and join hands in forging a peoples contract for a better tomorrow
2,as we enter the last year of the first decade of freedom we will heed the lessons of these first ten years and build on what has been achieved
2, through dispassionate research and systematic planning and with renewed courage we must together approach the second decade of freedom 2004 - 2014 as one in which the tide of progress will sweep away the accumulated legacy of poverty and underdevelopment
2, it is in this spirit that we shall prepare for a fitting celebration of our ten years of freedom next year
2,i wish our national provincial and local legislatures success as they discharge their responsibilities to our country and people during this final year of our first decade of liberation
2,the tide has turned
2, the peoples contract for a better tomorrow is taking shape
2, i trust that all of us will identify with this historic process
2, given the great possibility we have to move forward we dare not falter
2,thank you
2,madame speaker
2,chairperson of the national council of provinces
2,deputy speaker and deputy chairperson of the national houses of parliament
2,deputy president of the republic
2,honourable leaders of our political parties and honourable members of parliament
2,ministers and deputy ministers
2,our esteemed chief justice and members of the judiciary
2,heads of our security services
2,governor of the reserve bank
2,distinguished premiers of our provinces
2,mayors and leaders in our system of local government
2,our honoured traditional leaders
2,heads of the state organs supporting our democratic system
2,directors-general and other leaders of the public service
2,president mandela and mrs graca machel
2,president fw de klerk and mrs de klerk
2,your excellencies ambassadors and high commissioners
2,distinguished guests friends and comrades
2,people of south africa
2,i am honoured to welcome to this chamber representatives of two families whose loved ones were killed 30 years ago in gaborone botswana and lusaka zambia while opening what proved to be parcel bombs sent by agents of the apartheid system
2, these were onkgopotse tiro a leader of the south african students organisation saso and adolphus mvemve then chief representative of the anc in zambia
2, i am very pleased that they were able to join us today
2,nelson mandela delivered our first state of the nation address before the first democratically elected parliament on the 24th of may 1994
2, in that address he quoted from a poem by ingrid jonker
2,in that poem ingrid jonker said
2,the child is present at all assemblies and law-giving
2,the child peers through the windows of houses
2,and into the hearts of mothers
2,this child who only wanted to play in the sun at nyanga
2,is everywhere
2,the child grown to a man treks on through all africa
2,the child grown to a giant journeys
2,over the whole world
2,without a pass
2,nelson mandela then went on to say
2,and in this glorious vision she instructs that our endeavours must be about the liberation of the woman the emancipation of the man and the liberty of the child
2,it is these things that we must achieve to give meaning to our presence in this chamber and to give purpose to our occupancy of the seat of government
2,and so we must constrained by and yet regardless of the accumulated effect of our historical burdens seize the time to define for ourselves what we want to make of our shared destiny
2,the government i have the honour to lead and i dare say the masses who elected us to serve in this role are inspired by the single vision of creating a people-centred society
2,accordingly the purpose that will drive this government shall be the expansion of the frontiers of human fulfilment the continuous extension of the frontiers of freedom
2,the acid test of the legitimacy of the programmes we elaborate the government institutions we create the legislation we adopt must be whether they serve these objectives
2,today we begin the last session of our second democratic parliament
2, we begin this session two-and-half months before we celebrate our first decade of liberation and democracy
2, we also meet in these houses of parliament not long before we hold our third general elections
2,it is therefore natural that our national legislature should spend some time reflecting on what we have achieved and not achieved during the last ten years
2, inevitably all of us will also make speeches aimed at improving our fortunes in the forthcoming elections
2,but perhaps the correct starting point for the government would be to recall what was said as we began our journey into our democratic future
2, it was for this reason that i quoted what president mandela said at the start of the first session of the first democratic parliament
2,to repeat what he said
2,the government i have the honour to lead and i dare say the masses who elected us to serve in this role are inspired by the single vision of creating a people-centred society
2,accordingly the purpose that will drive this government shall be the expansion of the frontiers of human fulfilment the continuous extension of the frontiers of freedom
2,the acid test of the legitimacy of the programmes we elaborate the government institutions we create the legislation we adopt must be whether they serve these objectives
2,sometimes it is difficult fully to understand the fact that we are barely ten years away from a time in the lives of our people when our collective future was very uncertain
2, some among us will hardly remember that even as we met in this house to listen to president mandela deliver the state of the nation address fellow south africans were continuing to die as a result of political violence
2,for instance the south africa yearbook 1995 reported that although political violence declined during and after the april 1994 election extensive criminal and political violence continued to persist in the country especially in kwazulu-natal and on the east rand of the gauteng province
2, daily fatalities from political violence still numbered six in may and just under four in june
2,others among us will have forgotten that as we sat here listening to that first state of the nation address the commitment made by president mandela to ensure the expansion of the frontiers of human fulfilment was to many little more than a promise they appreciated but could not fully comprehend
2,the question had still to be answered as to where the resources would be found to finance the expansion of the frontiers of human fulfilment of which president mandela spoke
2, in the decade up to the middle of 1993 the average annual gdp growth rate was less than 1 per cent
2, during the first half of 1995 the annualised growth rate stood at 1 per cent
2, for the fiscal year 199495 the budget deficit stood at 6
2,6 per cent
2, consumer price inflation in the 12 months up to april 1995 was 11 per cent
2,by the end of that year the interest rate stood at 13 per cent
2, on 14th of february 1995 the then governor of the reserve bank chris stals said a more restrictive monetary policy is needed to make sure that the current economic upswing will not be of the boom-bust nature of earlier times but will be more durable
2,on the 29th of june of the same year mr stals sounded an ominous note when he said underlying inflationary pressures are undoubtedly increasing again in the south african economy
2,if left unchecked this trend will eventually force the abortion of the welcome improvement over the past year in real economic growth and will frustrate the objectives of the reconstruction and development programme
2,on the 28th of august 1995 chris stals said basically the south african economy is not competitive enough to enable it to maintain an economic growth rate at a level high enough for its own needs
2, more drastic economic restructuring will be needed to lift the growth potential of the economy to the desired and more acceptable level
2,in the same speech he expressed the uncertainties of the day when he said economic growth will in the final situation be dependent not only on an improvement in the economic structure of the country but even more so on political and social stability
2, in the final situation all business decisions are influenced by the overall environment in which they are taken
2,on the 12th of october 1995 he said that the country was still faced with some political uncertainties which impacted on our economic prospects
2,at this stage
2,the country still has to face
2,the first fully democratic election for local authorities scheduled to take place in early november this year
2,a more clear definition of the political economic and financial relationships between the central government and regional governments and
2,the drafting of a final constitution to replace the current interim constitution before the next general election can take place
2,since time immemorial the overwhelming majority of our people had known nothing but despair
2, they knew this as an incontestable matter of fact that tomorrow would not be better than yesterday it was also fixed and given that the following day would be worse
2, but then april 27 1994 came and things changed radically and irrevocably for all south africans
2,for the black and especially african majority suddenly a new dawn broke
2, after these masses had cast their votes they still had nothing in their stomachs and their pockets
2, they walked away from the polling booths to return to their miserable shacks their children made listless by hunger and the brutish thugs who prowled the unlit dirt roads of the shantytown ready to pounce on their victims with no sense of mercy
2,they walked the long distances to return to their homesteads of rural squalor to the mornings of the drudgery of women with buckets full of dirty river water on their heads to the daily diet of mealie-pap to the dark still and menacing nights broken only by the weak flickering light of the paraffin lamp and the dying embers of an exhausted fire on the humble hearth
2,but yet they had a spring in their step because they knew that a new dawn had proclaimed the coming of a bright day
2, though their hands carried the emptiness to which generations of deprivation had accustomed them their hearts and minds were fired up by a new-found sense of hope and the attendant feeling of dread lest that hope turned out to be but a mere mirage the false creation of a wish that was intensely felt
2,the experience of many decades had taught us to understand that the black poor of our country valued a just peace as deeply as they valued their lives
2, it had taught us that their sense of pride in themselves as human beings made it impossible for them to join in a mass slaughter of other human beings even to satisfy the base instincts of vengeance and retaliating to settle scores
2,over many decades we had seen that these masses would always refuse to turn racist simply because they were subjected to cruel racist rule
2, when a hero in their midst chris hani was murdered in cold blood they refused to fulfil the prophesy of the poet that the blood-dimmed tide would be loosed to drown the ceremony of innocence
2,they stood in the voting lines side by side with those who had been their oppressors and never uttered a single word of anger nor jostled their white person next to them because they felt that their time to become the new masters had come
2, black and white stood together acting voluntarily together for the first time in our history together to give birth to a new social order that would serve the interests of all our people
2,when the leadership of these black masses said to them that despite the fact that their children their brothers and sisters their mothers and fathers had been slaughtered in boipatong and elsewhere on the many killing fields in our country they as leaders were obliged to pursue the peaceful advance to a just peace these masses agreed and urged that the dialogue chamber should bring to the nation the gift of a just peace
2,they thought and acted as they did because they knew better than those who had been certified as learned that it was only a just peace that would end their despair and bring into their lives the sense of hope that would make it possible for them to bear the pain of hunger until the day came when they would no longer go hungry
2,it was for these reasons that they had fought ready to sacrifice their lives for the just peace and the sense of hope they saw as the necessary condition for their survival as human beings
2, those among us who are fond of threatening violence to promote their causes should learn to know this that the masses of our people are ready and willing to sacrifice once again to defend the peace and keep alive the sense of hope that enables them to behave in mysteriously miraculous ways
2,i must presume that many of us read the moving article by rian malan published last sunday
2,on this day 10 years ago i was hiding gold coins under floorboards and trying to get my hands on a gun before the balloon went up
2, as a white south african i was fully expecting war as right-wing boers and bantustan chiefs conspired to annihilate nelson mandelas people and the anc leader squabbled with president fw de klerk over who deserved more credit for their shared nobel peace prize
2,in my view peace would never come
2, there was too much history too much pain and anger
2,ten days before the predicted apocalypse there came a miraculous reprieve
2, a reverent quiet settled upon the nation and the election passed off entirely peacefully
2,i set out to discredit the outcome
2, the peace is illusory i sneered anarchy is still coming
2, look at crime
2, guns and mayhem
2, decaying cities
2, abandoned factories
2, incompetence and corruption everywhere
2, when our new rulers dismissed such criticism as racist i said fine if thats the price one pays for speaking the truth i will consider myself honoured and continue
2, hospitals dont work anymore
2, surly nurses
2, drunken teachers
2, a civil service where the phones just ring
2,he ends his personal testimony with these words
2,it is infinitely worse to receive than to give especially if one is arrogant and the gift is something big like mercy or forgiveness
2, the gift of 1994 was so huge that i choked on it and couldnt say thank you
2, but i am not too proud to say it now
2,i have borrowed these honest words from rian malan to tell the painful story that strangely but not surprisingly because of april 27 1994 our freedom day despair had changed its domicile
2, now because freedom for all our people had become the defining feature of our reality those who had rejoiced in the supremacy of their race opened their doors to despair
2,those who had had despair imposed upon them rejoiced in the triumph of the angel of hope that brought a new life of a shared neighbourhood to all our people no longer fractured by high fortified walls of hatred fear and mistrust
2,but this too the transference of the burden of despair became part of the reality that the new democratic order had to address
2, it became part of what had to be done to achieve what president mandela foretold when he spoke from this podium about the expansion of the frontiers of human fulfilment and the continuous extension of the frontiers of freedom
2,almost ten years after its liberation from white minority rule our country still faces many challenges
2, many of our people are unemployed
2, many of our people continue to live in poverty
2, violence against the person in all its forms continues to plague especially those sections of our population that are poor and live in socially depressed communities
2,the burden of disease impacting on our people including aids continues to be a matter of serious concern as do issues that relate to the fact that many of our people including the youth lack the education and skills that our economy and society needs
2,there are still many of our people who live in shacks and others who have no access to clean water proper sanitation and electricity
2, imbalances and inequalities that impact on fellow citizens on the basis of race gender and geographic dispersal continue to persist
2,in the 1994 state of the nation address to which we have referred president mandela said we have learnt the lesson that our blemishes speak of what all humanity should not do
2, the point we have sought to make in the last few minutes in referring to the challenges we continue to face is that the blemishes of which madiba spoke continue to disfigure our society
2, we have not as yet eradicated the cruel legacy we inherited that he characterised as the blemishes that all humanity should avoid
2,however despite this reality the answer we have given and will continue to give to the question whether we have made progress with regard to the fundamental tasks of which nelson mandela spoke on the 24th of may 1994 is a resounding - yes
2,together with all other objective observers of social development we have always known that our countrys blemishes produced by more than three centuries of colonialism and apartheid could not be removed in one decade
2, nevertheless we have no hesitation in saying that we have made great advances to ensure the expansion of the frontiers of human fulfilment and the continuous extension of the frontiers of the freedom of which nelson mandela spoke almost ten years ago
2,the statistics and concrete information of which the honourable members the distinguished guests and our country are familiar tell the real story of what we have done and had to do to create the people-centred society that has been central to the work of both our first and second democratic governments
2,this real story is that before 1994
2,estimates of the housing backlog ranged from 1 4 million to 3 million units and people living in shacks were between 5 million to 7 7 million
2,60 of the population of south africa had no access to electricity
2,16 million people had no access to clean water
2,22 million people did not have access to adequate sanitation
2,there were 17 fragmented departments of education with a disproportionate allocation of resources to white schools
2,there was 70 secondary school enrolment
2,a decade later
2,about 1 9 million housing subsidies have been provided and 1 6 million houses built for the poor of our country
2,more than 70 households have been electrified
2,9 million additional people now have access to clean water
2,63 of households now have access to sanitation
2,there has been a successful formation of an integrated education system even though there is a clear need for more resource allocation and capacity building in poor areas
2,nutrition and early childhood interventions have been established to improve better results for children from poor backgrounds
2,by 2002 secondary school enrolment had reached 85
2,again the real story of our country tells us that 10 years ago
2,south africa was in its twenty-first year of double-digit inflation
2,the country had had three years of negative growth - the economy and the wealth of the nation was shrinking
2,south africa had experienced more than a decade of declining growth per capita - the average income of south africans had been falling since the 1980s and the overall wealth of the country declined by nearly one-third
2,from 1985 to the middle of 1994 total net capital outflow from our country amounted to almost r50 billion
2,government had run up a budget deficit equal to 9 5 of the gdp including the debt of the so-called independent homelands
2,the net open forward position of the south african reserve bank was 25 billion in deficit
2,public sector debt was equal to 64 of the gdp
2,it is this unhealthy economic situation that led chris stals to make the observations to which we have referred
2,a decade later
2,inflation is down to four percent if you use the cpix or less than one percent if you use the cpi index
2,the country is experiencing the longest period of consistent positive growth since the gdp was properly recorded in the 1940s
2,the net open forward position of the south african reserve bank rose to 4 7 billion in surplus by the end of last year
2,public sector debt has come down to less than 50 of gdp
2,since 2001 we have engaged our people in the various provinces in the process of izimbizo the 7th and latest being kwazulu-natal
2, by this means we have sought to deepen the interaction between the national government and the masses of our people
2, the national ministers provincial and local governments have also carried out their own imbizo campaigns for the same reason
2,we have just presented some of the statistics that tell part of the story of our progress during our first decade of freedom towards the creation of a people-centred society
2, the imbizo process has given us an excellent opportunity to hear directly from the people what these figures mean to them
2,it has been truly inspiring to hear directly from the people as they expressed their concerns communicated their aspirations and made suggestions of what needs to be done to take us further forward to meet the needs of the people
2,these masses essentially but not exclusively the poor of our country invariably speak well of the improvements to the quality of their lives that have occurred during the last ten years
2, they talk about the increased access to better housing water electricity roads land school meals and social grants
2,but these masses are equally insistent about the need for all of us to act together to address the outstanding challenges
2, regularly they raise the issue of the need for jobs and the need to provide appropriate training especially for the youth to ensure that on completing their school years they are able to find employment
2, like others of our rural communities rural kwazulu-natal called on the government to help with the provision of tractors and seed to assist the people to till the soil
2,the people have not hesitated to make frank and critical assessments especially of the quality of service delivery in their localities as well as the performance of the municipal councillors
2, they also boldly raise other questions such as crime health matters and instances of perceived or actual corruption and malpractice
2,on thursday last week we were at msinga in kwazulu-natal
2, one of the participants at the imbizo complained that though people had cellular phones in this rural and mountainous area they could not use them
2, he explained that this was because the cellular phone companies had not erected the necessary masts
2,the staff of the presidents office immediately contacted vodacom and informed them of the complaint made at the imbizo
2, i am very pleased to say that two days ago one of the local leaders at msinga called to say that the service providers had come to the area within hours to attend to the complaint
2, in less than a week the people of msinga had been given the possibility to communicate among themselves and with the rest of the country and the world by telephone
2,we held our last imbizo in kwazulu-natal at gamalakhe near harding in the ugu district municipality
2, at this imbizo a local resident drew our attention to instances of corruption in our prisons
2, he then gave us details of his experience of this corruption
2,we have passed these details to judge thabane jali who heads the judicial commission investigating malpractices in our correctional system and who i understand is also present in the chamber
2, again i am pleased to say that within days of receiving this information judge jali has already instructed people assisting him in kwazulu-natal to meet the complainant and follow up on his allegations
2,i mention these two instances because they demonstrate both the positive response by the public and private sectors to the call we have made for all our people to work together in the spirit of letsema to tackle the common problems facing our country and people and the fact that the government takes the imbizo process very seriously and tries at all times to respond to the issues raised by the people within the context of availability of resources
2,again i mention this because some in our country for reasons best known to themselves seem very keen to criticise the governments response to the iimbizo on false grounds
2, this happened recently when ill-informed allegations were made about commitments we made to the people of bekkersdal in gauteng
2,i would like to take this opportunity to thank both vodacom and judge jali and express the hope that others will follow the excellent example they have set for all of us
2,but perhaps more striking than everything we have said so far about the imbizo process has been the palpable sense of confidence among the people in a better future for their country and themselves
2, this goes together with the complete absence of any sense of distance or alienation from the government they elected
2,these masses attend the iimbizo confident of their right to communicate directly with their government and certain that the process presents them with a genuine opportunity to have their concerns addressed
2, i have listened to our people boldly expressing their views even in areas that not so long ago were paralysed by the fear that to speak ones mind was to invite death
2,this has said to me that we have moved forward most significantly towards the realisation of the objective presented by president mandela when he committed us to the continuous extension of the frontiers of freedom
2,most of us present here will remember that not so long ago the government and the state were to the masses of our people public enemy no 1
2, then some thought that to advance the demand that the people shall govern was mere rhetoric of politicians hungry for power
2, institutions that were the cause of our despair have today become repositories of hope
2,when we presented the state of the nation address to our second democratic parliament on june 25 1999 we spoke of the enormity of the challenge we face to succeed in creating the caring society we have spoken of
2,we said that for this reason this is not a task that can be carried out by the government alone
2, the challenge of the reconstruction and development of our society into one which guarantees human dignity faces the entirety of our people
2,it is a national task that calls for the mobilisation of the whole nation into united peoples action into a partnership with government for progressive change and a better life for all for a common effort to build a winning nation
2,the government therefore commits itself to work in a close partnership with all our people inspired by the call - faranani
2, -to ensure that we draw on the energy and genius of the nation to give birth to something that will surely be new good and beautiful
2,the masses of our people individuals and institutions among whom today we cited judge thabane jali and vodacom are responding magnificently to the call we repeat today and will repeat in future - faranani
2,in a few months time we will return to these chambers to inaugurate our third democratic parliament
2, whoever will be president then will deliver yet another state of the nation address
2, that will provide an opportunity to address the more detailed issues on the governments programme as well as matters that will be covered in the budget speech and the medium term revenue and expenditure perspectives that will support the governments actions as our country begins its second decade of democracy
2,today we present the longer-term perspective for the continued transformation of our country that will and must be based on our countrys achievements during its first decade of liberation
2, in this regard we would like to restate this matter unequivocally that the policies we required to translate what president mandela said in may 1994 are firmly in place
2,accordingly we do not foresee that there will be any need for new and major policy initiatives
2, the task we will all face during the decade ahead will be to ensure the vigorous implementation of these policies to create the winning people-centred society of which nelson mandela spoke
2,if i may say this creating that winning nation must include greatly improved organisation management and performance by all the national teams bafana bafana the springboks the proteas and our athletics teams
2,the work we will do must move our country forward decisively towards the eradication of poverty and underdevelopment in our country
2, we must achieve further and visible advances with regard to the improvement of the quality of life of all our people affecting many critical areas of social existence including health safety and security moral regeneration social cohesion opening the doors of culture and education to all and sport and recreation
2,we will have to score new victories in the struggle to create an egalitarian society successfully addressing the important challenges of persisting racial and gender inequalities the disempowerment of our youth and people with disabilities and proper care for children and the elderly
2,we must ensure that our country and people are properly positioned within the global community of nations fully understanding and responding to the diverse political economic social and technological challenges of the process of globalisation
2, in this regard we will have to persist in the work we are doing towards the regeneration of africa and the construction of a new and more equitable world order
2,the advances we must record demand that we ensure that the public sector discharges its responsibilities to our people as a critical player in the process of the growth reconstruction and development of our country
2, in particular this will require that we further strengthen our system of local government and ensure that the system of traditional government plays the role ascribed to it in our constitution and legislation
2,we must achieve greater progress with regard to the integration of our system of governance achieving seamless cooperation both within and among all spheres of government
2, at the same time we must further consolidate the practice of creating public-private partnerships and building government-civil society cooperation to ensure that we utilise our collective capacities to give further impetus to the overall development and transformation of our country
2,with regard to the public sector i would like to take this opportunity to salute and thank especially the cadre of public sector managers and leaders that has emerged over the last decade many of whom are with us in this chamber
2, the work they have done and are doing has placed them at the very forefront of the historic processes that are giving birth to a new society
2,i have no hesitation in saying that they stand tall even among their counterparts elsewhere in the world
2, we will continue to rely on them to lead the state and parastatal machinery as we break new ground towards the creation of a people-centred society
2,as we enter our second decade of liberation we must continue to build the sense of national unity united action and the new patriotism that have manifested themselves in our peoples response to the calls - faranani masakhane letsema and vukuzenzele
2, working together in conditions of entrenched democracy respect for human rights peace and stability we must continue to produce the good news that has made our country a place of hope even for other people in the rest of the world
2,we already have the policies and programmes that will enable us to translate all the strategic objectives we have just spoken of into a material factor in achieving the goals of the expansion of the frontiers of human fulfilment and the continuous extension of the frontiers of the freedom of which nelson mandela spoke a decade ago
2,we have already identified the challenges posed by the second economy which economy constitutes the structural manifestation of poverty underdevelopment and marginalisation in our country
2, we must therefore move vigorously to implement all the programmes on which we have agreed to ensure that we extricate all our people from the social conditions that spell loss of human dignity
2,these include the urban renewal and rural development programmes the expanded public works programme the expansion of micro-credit and small enterprises the provision of adult basic education and modern skills and the development of the social and economic infrastructure
2,this will also help us enormously to achieve the goals of non-racism non-sexism balanced urban-rural development and social cohesion
2,at the same time we must continue to focus on the growth development and modernisation of the first economy to generate the resources without which it will not be possible to confront the challenges of the second economy
2, this is going to require further and significant infrastructure investments skills development scientific and technological research development and expansion of the knowledge economy growth and modernisation of the manufacturing and service sectors deeper penetration of the global markets by our products increasing our savings levels black economic empowerment and the further expansion of small and medium enterprises
2,we will have to focus on the implementation of the measures we have identified to ensure that we achieve better value for the money spent on social delivery
2, among other things our successes with regard to both the first and second economies must create the conditions for us to reduce the numbers of our people dependent on social grants
2,this will increase the resources available for social expenditures focused on investing in our people further to empower them to become better activists for reconstruction and development away from trapping large numbers within the paradigm of poverty alleviation
2,we will also have to ensure that the institutions and processes we have established and instituted to give effect to the constitutional and practical requirement for co-operative governance function effectively
2, we must also focus especially on raising skills levels within the public sector and ensure its managerial and technological modernisation driven by a clear understanding of the developmental tasks of our democratic state
2,we must be impatient with those in the public service who see themselves as pen-pushers and guardians of rubber stamps thieves intent on self-enrichment bureaucrats who think they have a right to ignore the vision of batho pele who come to work as late as possible work as little as possible and knock off as early as possible
2,we have also established institutions and processes to give effect to our shared desire to mobilise all our people voluntarily to act together to achieve the tasks of reconstruction and development
2, quite clearly the sustained calls for all of us to respond to a new patriotism have struck a chord among all our people black and white with the exception of the most selfish and self-centred among us
2,needless to say the further translation of the vision of faranani into a powerful motive force for progressive change can only be achieved within the context of the democratic popular and open participation of all our people black and white in determining our shared destiny
2,in this regard i notice that the traditional doomsayers are back at their favourite sport of trying to frighten us with scarecrows
2, seemingly these have not achieved the maturity of a rian malan
2, instead they are painting monstrous pictures of impending violence during the forthcoming elections and radical constitutional amendments after the elections by the very people who drafted this constitution
2,the masses of our people sacrificed everything to achieve peace and democracy for all of us
2, these masses will not allow that desperate politicians do desperate things to win or retain power for themselves
2,we are all perfectly aware of the tasks of the african renaissance or should be
2, together we have worked very hard to ensure that we make the necessary progress with the challenges of the regeneration of our continent
2, at the same time we will still have to contribute as much as we can to the common african effort to strengthen such institutions as sadc the african union and nepad and help ensure that they discharge their responsibilities effectively
2, we must do this work driven by the conviction that we will not allow anything to stand in our way towards the building of a peaceful democratic and prosperous africa
2,in this regard i would like to pay tribute to the officers men and women of the south african national defence force who are doing sterling work to help advance the cause of democracy and peace in various parts of our continent
2, the new equipment they are receiving will give them increased capacity to meet this and other obligations
2,other regions of the world including the most developed countries are hard at work to change their neighbourhoods for the better
2, we can only ignore or minimise this task with regard to ourselves at our own peril driven by a lingering sense that we are not an integral part of the african continent
2, this we will no do
2,all major current international developments emphasise the importance of constructing a new world order that is more equitable and responsive to the needs of the poor of the world who constitute the overwhelming majority of humanity
2,the iraq affair the continuing and painful conflict involving israel and palestine the wto failure at cancun the seeming paralysis around issues relating to the democratisation of the un and other multilateral institutions the dissonance between the process of globalisation and a multilateral system of governance the issue of global terrorism - all these matters underline the importance of moving forward significantly towards the building of the new world order that has been spoken of for a long time already
2,we must stand ready to play our part in addressing this urgent challenge in our own interest
2,during our second decade of liberation we will ensure that freedom park is built and completed together with other legacy projects that celebrate our humanity our commitment to the all-round emancipation of all human beings and human dignity
2,a decade ago nelson mandela said the acid test of the legitimacy of the programmes we elaborate the government institutions we create the legislation we adopt must be whether
2, they help to create a people-centred society the expansion of the frontiers of human fulfilment and the continuous extension of the frontiers of freedom
2,as we progress to the celebration of our first decade of liberation and democracy i trust that the national provincial and local legislatures will give themselves the opportunity to answer the question whether they have passed this acid test
2,what i will say is that during this first decade we have made great progress towards the achievement of the goals we enunciated as we took the first steps as a newborn child
2, we also laid a strong foundation to score even greater advances during the exciting and challenging second decade ahead of us as a people united to build a better south africa and a better world
2,when he contemplated the advent of the end of the 20th century and the beginning of the 21st the chilean poet pablo neruda wrote
2,the eras beginning are these ruined shacks
2,these poor schools these people still in rags and tatters
2,this cloddish insecurity of my poor families
2,is all this the day
2, the centurys beginning the golden door
2,we have it within our power to build our own golden door into our second decade of liberation
2, we have demonstrated that we have the will to answer the question in the affirmative and say - yes this is the day
2,thank you
2,speaker and deputy speaker of the national assembly
2,chairperson and deputy chairperson of the national council of provinces
2,deputy president of the republic
2,honourable leaders of our political parties and honourable members of parliament
2,our esteemed chief justice and members of the judiciary
2,heads of our security services
2,governor of the reserve bank
2,president mandela and mrs graca machel
2,ministers and deputy ministers
2,premiers and leaders of salga
2,mayors and leaders in our system of local government
2,our honoured traditional leaders
2,heads of the state organs supporting our democratic system
2,directors-general and other leaders of the public service
2,your excellencies ambassadors and high commissioners
2,distinguished guests friends and comrades
2,people of south africa
2,on the occasion of the official opening of the first session of our third democratic parliament i am privileged to convey my congratulations to all the honourable members for your election to serve as the representatives of our people for the next years
2,i am certain that you will discharge your responsibilities in this regard sensitive to the important messages communicated by our people to all of us as we campaigned for their votes
2,i wish you success in your work as you carry out your obligations as our countrys law-makers and as you do everything else that our constitution and legislation require of our national houses of parliament
2,i would also like to congratulate you madame speaker and chairperson of the national council of provinces as well as your deputies on your election as our presiding officers and similarly wish you success in your important work
2,our congratulations and best wishes also go to the new secretary of parliament mr zingile dingani who will soon succeed mr sindiso mfenyana whom i thank for his many years of service to parliament
2, i am certain that all of us wish him an equally successful future confident that he will continue to serve our people
2,all of us were very pleased that the april elections were peaceful free and fair reinforcing the legitimacy of both our national and provincial legislatures and our national and provincial executives
2, this strengthens the mandate of these institutions to discharge their responsibilities as defined by our constitution
2,in this context i am privileged to acknowledge the presence in the house of many of our religious leaders drawn from all the faiths espoused by our people
2, i thank these important leaders of our people for their prayers and the critically important role they played to ensure that we had peaceful free and fair elections
2,it is most fitting that they are with us today which gives all of us the opportunity to salute them as well as convey to them our hope that they will continue to bring their considerable influence to bear in favour of the pursuit of the common goal of a better life for all our people
2,madame speaker
2,when we delivered the state of the nation address on february 6 this year at the start of the final session of our second democratic parliament we said
2,in a few months time we will return to these chambers to inaugurate our third democratic parliament
2, whoever will be president then will deliver yet another state of the nation address
2,that will provide an opportunity to address the more detailed issues on the governments programme as well as matters that will be covered in the budget speech and the medium term revenue and expenditure perspectives that will support the governments actions as our country begins its second decade of democracy
2,to summarise what we said a little over three months ago madame speaker we committed ourselves to
2,move our country forward decisively towards the eradication of poverty and underdevelopment in our country taking care to enhance the process of social cohesion
2,achieve further and visible advances with regard to the improvement of the quality of life of all our people affecting many critical areas of social existence including health safety and security moral regeneration social cohesion opening the doors of culture and education to all and sport and recreation
2,successfully address the important challenges of persisting racial and gender inequalities the disempowerment of our youth and people with disabilities and proper care for children and the elderly
2,focus on the growth development and modernisation of the first economy
2,respond to the challenges posed by the second economy which economy constitutes the structural manifestation of poverty underdevelopment and marginalisation in our country
2,ensure that the public sector discharges its responsibilities to our people as a critical player in the process of the growth reconstruction and development of our country
2,focus especially on raising skills levels within the public sector and ensure its managerial and technological modernisation driven by a clear understanding of the developmental tasks of our democratic state
